tempo,velocità,latitudine,longitudine
1158.897559,36.11,45.48552,8.314729
1159.929403,36.660000000000004,45.485563,8.314613999999999
1160.959692,36.660000000000004,45.485606999999995,8.314499999999999
1161.991824,36.480000000000004,45.485651,8.314387
1162.921472,36.29,45.485693999999995,8.314274
1163.953741,36.29,45.485737,8.31416
1164.983693,36.480000000000004,45.48578,8.314046
1165.91165,36.29,45.485822999999996,8.313933
1166.939533,36.660000000000004,45.485867,8.313820999999999
1167.971549,36.29,45.485910999999994,8.313708
1168.89976,36.85,45.485955999999995,8.313595
1169.933755,36.660000000000004,45.486,8.313482
1170.961596,36.660000000000004,45.486045,8.313369
1171.987856,36.660000000000004,45.48609,8.313257
1172.917668,37.22,45.486135,8.313144
1173.94566,36.480000000000004,45.48618,8.313032999999999
1174.97605,37.04,45.486224,8.312921
1175.909872,36.480000000000004,45.486267999999995,8.312808
1176.947989,36.85,45.486309999999996,8.312693
1177.979743,36.480000000000004,45.486352,8.312579
1178.911747,37.22,45.486394,8.312463
1179.945933,37.04,45.486436999999995,8.312346999999999
1180.977861,36.85,45.486481,8.312234
1181.907989,36.480000000000004,45.486526,8.312121
1182.941769,36.660000000000004,45.48657,8.312007
1183.970039,36.660000000000004,45.486613,8.311893
1184.899581,36.660000000000004,45.486655999999996,8.311779
1185.928153,36.480000000000004,45.486698,8.311664
1186.959921,36.480000000000004,45.486739,8.311548
1187.990189,36.480000000000004,45.486781,8.311432
1188.919962,36.660000000000004,45.486822,8.311314
1189.946156,36.85,45.486864,8.311195999999999
1190.981971,36.85,45.486906999999995,8.31108
1191.912385,37.04,45.486954,8.310967
1192.944028,37.22,45.487002,8.310855
1193.976251,37.22,45.487047,8.310739
1194.906224,37.22,45.487091,8.310622
1195.938057,37.22,45.487134,8.310505
1196.97025,37.59,45.487178,8.310388
1197.904376,37.22,45.487221999999996,8.310271
1198.938113,37.410000000000004,45.487263999999996,8.310153999999999
1199.966329,37.410000000000004,45.487307,8.310035
1200.897881,37.78,45.487348,8.309914
1201.930345,37.59,45.487387,8.309790999999999
1202.968177,38.15,45.487426,8.309667
1203.899937,37.96,45.487463999999996,8.309542
1204.930499,38.15,45.487500999999995,8.309417
1205.962257,37.96,45.487539,8.309291
1206.992469,37.96,45.487575,8.309165
1207.924569,38.15,45.487611,8.309039
1208.96232,37.78,45.487645,8.308912
1209.892591,38.33,45.487677999999995,8.308785
1210.922531,38.15,45.48771,8.308656
1211.952374,38.33,45.487741,8.308527
1212.978328,38.15,45.48777,8.308398
1213.910565,38.15,45.487798999999995,8.308268
1214.942602,38.15,45.487825,8.308136
1215.97261,37.59,45.487846999999995,8.308005
1216.902657,38.15,45.487866,8.307871
1217.934744,37.96,45.487883,8.307737
1218.968507,38.52,45.487898,8.307599999999999
1219.896243,38.33,45.487911,8.307463
1220.926519,38.33,45.487925,8.307326
1221.954533,38.52,45.487938,8.307189
1222.982731,38.15,45.48795,8.307051999999999
1223.910827,38.33,45.48796,8.306913999999999
1224.940785,37.78,45.487966,8.306778999999999
1225.972621,38.15,45.487969,8.306642
1226.900813,38.15,45.487967999999995,8.306504
1227.932921,37.96,45.487963,8.306367
1228.968695,38.52,45.487955,8.306229
1229.89686,37.96,45.487944999999996,8.306092
1230.932715,38.52,45.487933999999996,8.305954
1231.962903,38.7,45.487924,8.305812999999999
1232.894518,38.52,45.487913999999996,8.305674999999999
1233.92879,38.7,45.487902,8.305536
1234.955052,38.33,45.48789,8.305399
