timestamp;umidità;temperatura
2025-09-13 13:34:29.676;59.5;26.1
2025-09-13 13:34:39.676;59.6;26.1
2025-09-13 13:34:49.676;59.3;26.1
2025-09-13 13:34:59.676;59.1;26.1
2025-09-13 13:35:09.676;59.0;26.1
2025-09-13 13:35:19.676;59.0;26.1
2025-09-13 13:35:29.676;59.0;26.1
2025-09-13 13:35:39.676;59.2;26.1
2025-09-13 13:35:49.676;59.2;26.1
2025-09-13 13:35:59.676;59.4;26.1
2025-09-13 13:36:09.676;59.4;26.1
2025-09-13 13:36:19.676;59.3;26.1
2025-09-13 13:36:29.676;59.2;26.1
2025-09-13 13:36:39.676;59.0;26.1
2025-09-13 13:36:49.676;58.8;26.1
2025-09-13 13:36:59.676;58.9;26.1
2025-09-13 13:37:09.676;59.0;26.1
2025-09-13 13:37:19.676;59.3;26.1
2025-09-13 13:37:29.676;59.5;26.1
2025-09-13 13:37:39.676;59.6;26.1
2025-09-13 13:37:49.676;59.6;26.1
2025-09-13 13:37:59.676;59.7;26.1
2025-09-13 13:38:09.676;59.8;26.1
2025-09-13 13:38:19.676;59.7;26.1
2025-09-13 13:38:29.676;59.6;26.1
2025-09-13 13:38:39.676;59.5;26.1
2025-09-13 13:38:49.676;59.5;26.1
2025-09-13 13:38:59.676;59.4;26.1
2025-09-13 13:39:09.676;59.3;26.1
2025-09-13 13:39:19.676;59.4;26.1
2025-09-13 13:39:29.676;59.6;26.1
2025-09-13 13:39:39.676;59.4;26.1
2025-09-13 13:39:49.676;59.4;26.1
2025-09-13 13:39:59.676;59.4;26.1
2025-09-13 13:40:09.676;59.7;26.1
2025-09-13 13:40:19.676;59.6;26.1
2025-09-13 13:40:29.676;59.5;26.1
2025-09-13 13:40:39.676;59.5;26.1
2025-09-13 13:40:49.676;59.4;26.1
2025-09-13 13:40:59.676;59.3;26.1
2025-09-13 13:41:09.676;59.4;26.1
2025-09-13 13:41:19.676;59.4;26.1
2025-09-13 13:41:29.676;59.5;26.1
2025-09-13 13:41:39.676;59.7;26.0
2025-09-13 13:41:49.676;61.3;26.0
2025-09-13 13:41:59.676;62.7;26.0
2025-09-13 13:42:09.676;63.8;26.0
2025-09-13 13:42:19.676;65.1;26.1
2025-09-13 13:42:29.676;66.1;26.1
2025-09-13 13:42:39.676;67.1;26.1
2025-09-13 13:42:49.676;67.6;26.1
2025-09-13 13:42:59.676;67.7;26.1
2025-09-13 13:43:09.676;67.9;26.1
2025-09-13 13:43:19.676;68.0;26.1
2025-09-13 13:43:29.676;68.5;26.1
2025-09-13 13:43:39.676;68.5;26.2
2025-09-13 13:43:49.676;68.5;26.3
2025-09-13 13:43:59.676;68.6;26.3
2025-09-13 13:44:09.676;69.0;26.3
2025-09-13 13:44:19.676;69.3;26.3
2025-09-13 13:44:29.676;69.6;26.3
2025-09-13 13:44:39.676;69.8;26.3
2025-09-13 13:44:49.676;69.8;26.4
2025-09-13 13:44:59.676;69.2;26.4
2025-09-13 13:45:09.676;65.6;26.4
2025-09-13 13:45:19.676;62.8;26.4
2025-09-13 13:45:29.676;60.7;26.4
2025-09-13 13:45:39.676;59.9;26.4
2025-09-13 13:45:49.676;59.9;26.4
2025-09-13 13:45:59.676;59.9;26.4
2025-09-13 13:46:09.676;59.7;26.4
2025-09-13 13:46:19.676;59.4;26.4
2025-09-13 13:46:29.676;59.4;26.4
2025-09-13 13:46:39.676;59.5;26.4
2025-09-13 13:46:49.676;59.6;26.4
2025-09-13 13:46:59.676;59.3;26.4
2025-09-13 13:47:09.676;59.3;26.4
2025-09-13 13:47:19.676;59.6;26.3
2025-09-13 13:47:29.676;59.8;26.3
2025-09-13 13:47:39.676;60.5;26.3
2025-09-13 13:47:49.676;61.7;26.3
2025-09-13 13:47:59.676;63.1;26.3
2025-09-13 13:48:09.676;64.1;26.3
2025-09-13 13:48:19.676;64.8;26.3
2025-09-13 13:48:29.676;65.7;26.3
2025-09-13 13:48:39.676;66.4;26.3
2025-09-13 13:48:49.676;66.9;26.3
2025-09-13 13:48:59.676;67.4;26.3
2025-09-13 13:49:09.676;67.8;26.3
2025-09-13 13:49:19.676;67.7;26.3
2025-09-13 13:49:29.676;67.3;26.4
2025-09-13 13:49:39.676;67.4;26.4
2025-09-13 13:49:49.676;67.7;26.4
2025-09-13 13:49:59.676;67.0;26.4
2025-09-13 13:50:09.676;66.4;26.4
2025-09-13 13:50:19.676;67.4;26.4
2025-09-13 13:50:29.676;67.7;26.4
2025-09-13 13:50:39.676;67.1;26.4
2025-09-13 13:50:49.676;66.1;26.4
2025-09-13 13:50:59.676;65.5;26.5
2025-09-13 13:51:09.676;64.8;26.5
2025-09-13 13:51:19.676;64.7;26.5
2025-09-13 13:51:29.676;64.3;26.5
2025-09-13 13:51:39.676;64.4;26.5
2025-09-13 13:51:49.676;64.9;26.5
2025-09-13 13:51:59.676;62.6;26.5
2025-09-13 13:52:09.676;61.3;26.5
2025-09-13 13:52:19.676;60.6;26.5
2025-09-13 13:52:29.676;59.9;26.5
2025-09-13 13:52:39.676;60.3;26.5
2025-09-13 13:52:49.676;59.8;26.5
2025-09-13 13:52:59.676;59.8;26.5
2025-09-13 13:53:09.676;60.1;26.4
2025-09-13 13:53:19.676;60.3;26.4
2025-09-13 13:53:29.676;60.7;26.4
2025-09-13 13:53:39.676;61.0;26.4
2025-09-13 13:53:49.676;61.1;26.4
2025-09-13 13:53:59.676;61.3;26.3
2025-09-13 13:54:09.676;61.9;26.3
2025-09-13 13:54:19.676;61.7;26.3
2025-09-13 13:54:29.676;61.9;26.2
2025-09-13 13:54:39.676;62.7;26.1
2025-09-13 13:54:49.676;63.0;26.1
2025-09-13 13:54:59.676;62.7;26.0
2025-09-13 13:55:09.676;62.1;26.0
2025-09-13 13:55:19.676;62.2;26.0
2025-09-13 13:55:29.676;62.5;25.9
2025-09-13 13:55:39.676;62.4;25.9
2025-09-13 13:55:49.676;62.6;25.8
2025-09-13 13:55:59.676;63.3;25.8
2025-09-13 13:56:09.676;63.5;25.8
2025-09-13 13:56:19.676;63.5;25.7
2025-09-13 13:56:29.676;64.3;25.6
2025-09-13 13:56:39.676;64.2;25.6
2025-09-13 13:56:49.676;66.0;25.6
2025-09-13 13:56:59.676;65.4;25.5
2025-09-13 13:57:09.676;64.8;25.5
2025-09-13 13:57:19.676;64.5;25.5
2025-09-13 13:57:29.676;64.2;25.4
2025-09-13 13:57:39.676;64.4;25.4
2025-09-13 13:57:49.676;64.8;25.4
2025-09-13 13:57:59.676;64.5;25.3
2025-09-13 13:58:09.676;64.4;25.3
2025-09-13 13:58:19.676;64.9;25.3
2025-09-13 13:58:29.676;68.5;25.3
2025-09-13 13:58:39.676;69.4;25.3
2025-09-13 13:58:49.676;69.1;25.2
2025-09-13 13:58:59.676;70.7;25.2
2025-09-13 13:59:09.676;74.3;25.2
2025-09-13 13:59:19.676;78.2;25.2
2025-09-13 13:59:29.676;80.9;25.3
2025-09-13 13:59:39.676;81.3;25.2
2025-09-13 13:59:49.676;78.9;25.2
2025-09-13 13:59:59.676;75.3;25.1
2025-09-13 14:00:09.676;70.8;25.1
2025-09-13 14:00:19.676;67.3;25.1
2025-09-13 14:00:29.676;65.2;25.1
2025-09-13 14:00:39.676;63.9;25.1
2025-09-13 14:00:49.676;63.0;25.1
2025-09-13 14:00:59.676;62.6;25.1
2025-09-13 14:01:09.676;62.6;25.1
2025-09-13 14:01:19.676;62.3;25.1
2025-09-13 14:01:29.676;62.3;25.1
2025-09-13 14:01:39.676;62.2;25.1
2025-09-13 14:01:49.676;62.0;25.1
2025-09-13 14:01:59.676;61.8;25.1
2025-09-13 14:02:09.676;61.7;25.1
2025-09-13 14:02:19.676;61.7;25.1
2025-09-13 14:02:29.676;61.7;25.1
2025-09-13 14:02:39.676;62.1;25.1
2025-09-13 14:02:49.676;62.3;25.1
2025-09-13 14:02:59.676;62.7;25.1
2025-09-13 14:03:09.676;62.7;25.1
2025-09-13 14:03:19.676;62.2;25.1
2025-09-13 14:03:29.676;62.2;25.1
2025-09-13 14:03:39.676;62.1;25.1
2025-09-13 14:03:49.676;62.2;25.1
2025-09-13 14:03:59.676;62.4;25.1
2025-09-13 14:04:09.676;62.3;25.1
2025-09-13 14:04:19.676;62.3;25.1
2025-09-13 14:04:29.676;62.9;25.1
2025-09-13 14:04:39.676;64.3;25.1
2025-09-13 14:04:49.676;68.7;25.1
2025-09-13 14:04:59.676;72.8;25.1
2025-09-13 14:05:09.676;75.9;25.1
2025-09-13 14:05:19.676;78.3;25.1
2025-09-13 14:05:29.676;79.9;25.1
2025-09-13 14:05:39.676;81.0;25.1
2025-09-13 14:05:49.676;81.8;25.2
2025-09-13 14:05:59.676;82.7;25.3
2025-09-13 14:06:09.676;83.4;25.3
2025-09-13 14:06:19.676;83.9;25.3
2025-09-13 14:06:29.676;84.5;25.3
2025-09-13 14:06:39.676;84.8;25.3
2025-09-13 14:06:49.676;85.1;25.4
2025-09-13 14:06:59.676;85.4;25.4
2025-09-13 14:07:09.676;85.4;25.4
2025-09-13 14:07:19.676;85.5;25.4
2025-09-13 14:07:29.676;85.8;25.4
2025-09-13 14:07:39.676;85.6;25.4
2025-09-13 14:07:49.676;84.1;25.4
2025-09-13 14:07:59.676;82.2;25.4
2025-09-13 14:08:09.676;79.8;25.4
2025-09-13 14:08:19.676;77.0;25.4
2025-09-13 14:08:29.676;74.5;25.4
2025-09-13 14:08:39.676;71.6;25.4
2025-09-13 14:08:49.676;69.8;25.4
2025-09-13 14:08:59.676;68.3;25.4
2025-09-13 14:09:09.676;67.6;25.4
2025-09-13 14:09:19.676;66.7;25.4
2025-09-13 14:09:29.676;68.8;25.4
2025-09-13 14:09:39.676;73.2;25.4
2025-09-13 14:09:49.676;76.8;25.4
2025-09-13 14:09:59.676;79.1;25.4
2025-09-13 14:10:09.676;80.4;25.4
2025-09-13 14:10:19.676;81.7;25.4
2025-09-13 14:10:29.676;82.8;25.5
2025-09-13 14:10:39.676;83.8;25.5
2025-09-13 14:10:49.676;84.7;25.5
2025-09-13 14:10:59.676;85.2;25.5
2025-09-13 14:11:09.676;85.8;25.5
2025-09-13 14:11:19.676;85.9;25.6
2025-09-13 14:11:29.676;84.3;25.6
2025-09-13 14:11:39.676;83.0;25.5
2025-09-13 14:11:49.676;80.6;25.5
2025-09-13 14:11:59.676;78.2;25.5
2025-09-13 14:12:09.676;75.3;25.5
2025-09-13 14:12:19.676;72.3;25.5
2025-09-13 14:12:29.676;70.1;25.5
2025-09-13 14:12:39.676;68.7;25.5
2025-09-13 14:12:49.676;68.6;25.4
2025-09-13 14:12:59.676;69.0;25.4
2025-09-13 14:13:09.676;68.3;25.4
2025-09-13 14:13:19.676;68.1;25.4
2025-09-13 14:13:29.676;67.6;25.4
2025-09-13 14:13:39.676;67.2;25.4
2025-09-13 14:13:49.676;67.4;25.4
2025-09-13 14:13:59.676;68.5;25.3
2025-09-13 14:14:09.676;68.4;25.3
2025-09-13 14:14:19.676;68.0;25.3
2025-09-13 14:14:29.676;67.2;25.3
2025-09-13 14:14:39.676;67.7;25.3
2025-09-13 14:14:49.676;68.1;25.2
2025-09-13 14:14:59.676;67.7;25.1
2025-09-13 14:15:09.676;68.2;25.1
2025-09-13 14:15:19.676;68.3;25.1
2025-09-13 14:15:29.676;68.8;25.1
2025-09-13 14:15:39.676;69.0;25.1
2025-09-13 14:15:49.676;69.1;25.1
2025-09-13 14:15:59.676;68.8;25.0
2025-09-13 14:16:09.676;68.8;25.0
2025-09-13 14:16:19.676;69.4;25.0
2025-09-13 14:16:29.676;68.6;25.0
2025-09-13 14:16:39.676;68.1;24.9
2025-09-13 14:16:49.676;68.3;24.9
2025-09-13 14:16:59.676;68.2;24.9
2025-09-13 14:17:09.676;68.1;24.9
2025-09-13 14:17:19.676;67.9;24.8
2025-09-13 14:17:29.676;67.9;24.8
2025-09-13 14:17:39.676;68.0;24.8
2025-09-13 14:17:49.676;68.6;24.8
2025-09-13 14:17:59.676;69.2;24.8
2025-09-13 14:18:09.676;72.6;24.8
2025-09-13 14:18:19.676;76.9;24.8
2025-09-13 14:18:29.676;80.4;24.8
2025-09-13 14:18:39.676;82.7;24.8
2025-09-13 14:18:49.676;84.3;24.8
2025-09-13 14:18:59.676;85.1;24.8
2025-09-13 14:19:09.676;86.0;24.8
2025-09-13 14:19:19.676;86.9;24.9
2025-09-13 14:19:29.676;87.5;24.9
2025-09-13 14:19:39.676;87.8;24.9
2025-09-13 14:19:49.676;87.1;24.9
2025-09-13 14:19:59.676;86.2;24.9
2025-09-13 14:20:09.676;85.5;24.9
2025-09-13 14:20:19.676;83.6;24.9
2025-09-13 14:20:29.676;82.0;24.9
2025-09-13 14:20:39.676;80.4;24.9
2025-09-13 14:20:49.676;78.1;24.9
2025-09-13 14:20:59.676;74.9;24.9
2025-09-13 14:21:09.676;71.6;24.9
2025-09-13 14:21:19.676;69.7;24.8
2025-09-13 14:21:29.676;68.0;24.8
2025-09-13 14:21:39.676;67.0;24.8
2025-09-13 14:21:49.676;66.2;24.8
2025-09-13 14:21:59.676;66.0;24.8
2025-09-13 14:22:09.676;65.9;24.8
2025-09-13 14:22:19.676;65.7;24.8
2025-09-13 14:22:29.676;65.0;24.8
2025-09-13 14:22:39.676;64.1;24.8
2025-09-13 14:22:49.676;63.5;24.8
2025-09-13 14:22:59.676;63.5;24.8
2025-09-13 14:23:09.676;63.5;24.8
2025-09-13 14:23:19.676;63.7;24.8
2025-09-13 14:23:29.676;63.8;24.8
2025-09-13 14:23:39.676;63.7;24.8
2025-09-13 14:23:49.676;63.5;24.8
2025-09-13 14:23:59.676;63.4;24.7
2025-09-13 14:24:09.676;63.3;24.7
2025-09-13 14:24:19.676;63.4;24.6
2025-09-13 14:24:29.676;63.3;24.6
2025-09-13 14:24:39.676;63.1;24.6
2025-09-13 14:24:49.676;63.1;24.6
2025-09-13 14:24:59.676;63.4;24.6
2025-09-13 14:25:09.676;63.7;24.6
2025-09-13 14:25:19.676;63.7;24.6
2025-09-13 14:25:29.676;63.6;24.6
2025-09-13 14:25:39.676;64.3;24.5
2025-09-13 14:25:49.676;64.8;24.5
2025-09-13 14:25:59.676;64.8;24.5
2025-09-13 14:26:09.676;64.8;24.5
2025-09-13 14:26:19.676;64.4;24.5
2025-09-13 14:26:29.676;64.0;24.5
2025-09-13 14:26:39.676;63.6;24.4
2025-09-13 14:26:49.676;63.5;24.4
2025-09-13 14:26:59.676;63.4;24.4
2025-09-13 14:27:09.676;63.3;24.4
2025-09-13 14:27:19.676;63.4;24.4
2025-09-13 14:27:29.676;63.3;24.4
2025-09-13 14:27:39.676;63.2;24.4
2025-09-13 14:27:49.676;63.2;24.4
2025-09-13 14:27:59.676;63.4;24.4
2025-09-13 14:28:09.676;63.4;24.4
2025-09-13 14:28:19.676;63.4;24.3
2025-09-13 14:28:29.676;63.4;24.3
2025-09-13 14:28:39.676;63.4;24.3
2025-09-13 14:28:49.676;63.5;24.3
2025-09-13 14:28:59.676;63.7;24.3
2025-09-13 14:29:09.676;63.7;24.3
2025-09-13 14:29:19.676;63.6;24.3
2025-09-13 14:29:29.676;63.5;24.3
2025-09-13 14:29:39.676;63.3;24.4
2025-09-13 14:29:49.676;63.2;24.4
2025-09-13 14:29:59.676;63.1;24.4
2025-09-13 14:30:09.676;63.0;24.4
2025-09-13 14:30:19.676;63.1;24.4
2025-09-13 14:30:29.676;63.1;24.4
2025-09-13 14:30:39.676;63.1;24.4
2025-09-13 14:30:49.676;63.1;24.4
2025-09-13 14:30:59.676;63.1;24.4
2025-09-13 14:31:09.676;62.9;24.4
2025-09-13 14:31:19.676;63.0;24.4
2025-09-13 14:31:29.676;63.0;24.4
2025-09-13 14:31:39.676;63.0;24.4
2025-09-13 14:31:49.676;63.3;24.4
2025-09-13 14:31:59.676;63.7;24.4
2025-09-13 14:32:09.676;64.0;24.4
2025-09-13 14:32:19.676;63.8;24.4
2025-09-13 14:32:29.676;63.5;24.4
2025-09-13 14:32:39.676;63.6;24.4
2025-09-13 14:32:49.676;63.7;24.4
2025-09-13 14:32:59.676;63.8;24.4
2025-09-13 14:33:09.676;63.6;24.4
2025-09-13 14:33:19.676;63.6;24.3
2025-09-13 14:33:29.676;63.8;24.3
2025-09-13 14:33:39.676;64.0;24.3
2025-09-13 14:33:49.676;64.1;24.3
2025-09-13 14:33:59.676;63.8;24.3
2025-09-13 14:34:09.676;63.8;24.3
2025-09-13 14:34:19.676;63.9;24.3
2025-09-13 14:34:29.676;63.9;24.3
2025-09-13 14:34:39.676;64.0;24.3
2025-09-13 14:34:49.676;64.0;24.3
2025-09-13 14:34:59.676;64.1;24.3
2025-09-13 14:35:09.676;64.3;24.3
2025-09-13 14:35:19.676;64.4;24.3
2025-09-13 14:35:29.676;64.5;24.3
2025-09-13 14:35:39.676;64.4;24.3
2025-09-13 14:35:49.676;64.3;24.3
2025-09-13 14:35:59.676;63.7;24.3
2025-09-13 14:36:09.676;63.3;24.3
2025-09-13 14:36:19.676;63.2;24.3
2025-09-13 14:36:29.676;63.3;24.3
2025-09-13 14:36:39.676;63.6;24.3
2025-09-13 14:36:49.676;63.7;24.3
2025-09-13 14:36:59.676;63.7;24.3
2025-09-13 14:37:09.676;63.7;24.3
2025-09-13 14:37:19.676;63.5;24.3
2025-09-13 14:37:29.676;63.4;24.3
2025-09-13 14:37:39.676;63.3;24.3
2025-09-13 14:37:49.676;63.2;24.3
2025-09-13 14:37:59.676;63.2;24.3
2025-09-13 14:38:09.676;63.3;24.3
2025-09-13 14:38:19.676;63.5;24.3
2025-09-13 14:38:29.676;63.5;24.3
2025-09-13 14:38:39.676;63.5;24.3
2025-09-13 14:38:49.676;63.8;24.3
2025-09-13 14:38:59.676;64.1;24.3
2025-09-13 14:39:09.676;64.2;24.3
2025-09-13 14:39:19.676;64.3;24.3
2025-09-13 14:39:29.676;64.3;24.3
2025-09-13 14:39:39.676;64.3;24.3
2025-09-13 14:39:49.676;64.4;24.3
2025-09-13 14:39:59.676;64.6;24.3
2025-09-13 14:40:09.676;64.6;24.3
2025-09-13 14:40:19.676;64.4;24.3
2025-09-13 14:40:29.676;64.2;24.3
2025-09-13 14:40:39.676;64.1;24.3
2025-09-13 14:40:49.676;64.1;24.3
2025-09-13 14:40:59.676;64.0;24.3
2025-09-13 14:41:09.676;63.8;24.3
2025-09-13 14:41:19.676;63.6;24.3
2025-09-13 14:41:29.676;63.6;24.3
2025-09-13 14:41:39.676;63.7;24.3
2025-09-13 14:41:49.676;63.6;24.3
2025-09-13 14:41:59.676;63.6;24.3
2025-09-13 14:42:09.676;63.6;24.3
2025-09-13 14:42:19.676;63.8;24.4
2025-09-13 14:42:29.676;63.9;24.4
2025-09-13 14:42:39.676;63.8;24.4
2025-09-13 14:42:49.676;63.7;24.4
2025-09-13 14:42:59.676;63.7;24.4
2025-09-13 14:43:09.676;63.7;24.4
2025-09-13 14:43:19.676;63.8;24.4
2025-09-13 14:43:29.676;63.8;24.4
2025-09-13 14:43:39.676;63.6;24.5
2025-09-13 14:43:49.676;63.5;24.5
2025-09-13 14:43:59.676;63.4;24.5
2025-09-13 14:44:09.676;63.4;24.5
2025-09-13 14:44:19.676;63.4;24.5
2025-09-13 14:44:29.676;63.3;24.5
2025-09-13 14:44:39.676;63.4;24.5
2025-09-13 14:44:49.676;63.5;24.5
2025-09-13 14:44:59.676;63.6;24.5
2025-09-13 14:45:09.676;63.7;24.5
2025-09-13 14:45:19.676;63.8;24.5
2025-09-13 14:45:29.676;63.6;24.5
2025-09-13 14:45:39.676;63.5;24.6
2025-09-13 14:45:49.676;63.5;24.6
2025-09-13 14:45:59.676;63.5;24.6
2025-09-13 14:46:09.676;63.4;24.6
2025-09-13 14:46:19.676;63.3;24.6
2025-09-13 14:46:29.676;63.4;24.6
2025-09-13 14:46:39.676;63.3;24.6
2025-09-13 14:46:49.676;63.4;24.6
2025-09-13 14:46:59.676;63.6;24.6
2025-09-13 14:47:09.676;63.8;24.6
2025-09-13 14:47:19.676;63.8;24.6
2025-09-13 14:47:29.676;63.8;24.6
2025-09-13 14:47:39.676;63.9;24.6
2025-09-13 14:47:49.676;63.8;24.6
2025-09-13 14:47:59.676;63.7;24.6
2025-09-13 14:48:09.676;63.7;24.6
2025-09-13 14:48:19.676;63.5;24.6
2025-09-13 14:48:29.676;63.4;24.7
2025-09-13 14:48:39.676;63.3;24.7
2025-09-13 14:48:49.676;63.3;24.7
2025-09-13 14:48:59.676;63.1;24.7
2025-09-13 14:49:09.676;62.9;24.7
2025-09-13 14:49:19.676;62.9;24.8
2025-09-13 14:49:29.676;62.8;24.8
2025-09-13 14:49:39.676;62.7;24.8
2025-09-13 14:49:49.676;63.5;24.8
2025-09-13 14:49:59.676;68.0;24.8
2025-09-13 14:50:09.676;67.1;24.8
2025-09-13 14:50:19.676;65.4;24.8
2025-09-13 14:50:29.676;64.5;24.8
2025-09-13 14:50:39.676;64.1;24.8
2025-09-13 14:50:49.676;65.4;24.8
2025-09-13 14:50:59.676;66.5;24.8
2025-09-13 14:51:09.676;66.1;24.8
2025-09-13 14:51:19.676;65.0;24.8
2025-09-13 14:51:29.676;64.4;24.8
2025-09-13 14:51:39.676;64.2;24.8
2025-09-13 14:51:49.676;64.3;24.8
2025-09-13 14:51:59.676;64.4;24.9
2025-09-13 14:52:09.676;64.3;24.9
2025-09-13 14:52:19.676;64.4;24.9
2025-09-13 14:52:29.676;65.1;24.9
2025-09-13 14:52:39.676;66.9;24.9
2025-09-13 14:52:49.676;68.5;24.9
2025-09-13 14:52:59.676;70.0;24.9
2025-09-13 14:53:09.676;71.8;24.9
2025-09-13 14:53:19.676;73.3;24.9
2025-09-13 14:53:29.676;74.4;24.9
2025-09-13 14:53:39.676;75.2;24.9
2025-09-13 14:53:49.676;75.8;25.0
2025-09-13 14:53:59.676;76.4;25.0
2025-09-13 14:54:09.676;76.8;25.0
2025-09-13 14:54:19.676;77.2;25.0
2025-09-13 14:54:29.676;77.9;25.0
2025-09-13 14:54:39.676;78.5;25.1
2025-09-13 14:54:49.676;79.1;25.1
2025-09-13 14:54:59.676;79.5;25.1
2025-09-13 14:55:09.676;80.2;25.1
2025-09-13 14:55:19.676;80.7;25.1
2025-09-13 14:55:29.676;81.2;25.2
2025-09-13 14:55:39.676;81.5;25.3
2025-09-13 14:55:49.676;81.9;25.3
2025-09-13 14:55:59.676;82.4;25.3
2025-09-13 14:56:09.676;82.8;25.3
2025-09-13 14:56:19.676;82.9;25.3
2025-09-13 14:56:29.676;83.0;25.4
2025-09-13 14:56:39.676;83.3;25.4
2025-09-13 14:56:49.676;83.4;25.4
2025-09-13 14:56:59.676;83.5;25.4
2025-09-13 14:57:09.676;83.6;25.4
2025-09-13 14:57:19.676;83.8;25.5
2025-09-13 14:57:29.676;83.7;25.5
2025-09-13 14:57:39.676;82.3;25.5
2025-09-13 14:57:49.676;80.1;25.5
2025-09-13 14:57:59.676;77.4;25.5
2025-09-13 14:58:09.676;74.8;25.5
2025-09-13 14:58:19.676;72.6;25.6
2025-09-13 14:58:29.676;71.0;25.6
2025-09-13 14:58:39.676;70.0;25.6
2025-09-13 14:58:49.676;69.3;25.6
2025-09-13 14:58:59.676;69.0;25.6
2025-09-13 14:59:09.676;69.2;25.6
2025-09-13 14:59:19.676;68.5;25.6
2025-09-13 14:59:29.676;68.1;25.6
2025-09-13 14:59:39.676;67.9;25.6
2025-09-13 14:59:49.676;67.8;25.6
2025-09-13 14:59:59.676;67.5;25.6
2025-09-13 15:00:09.676;67.3;25.6
2025-09-13 15:00:19.676;67.1;25.6
2025-09-13 15:00:29.676;67.2;25.6
