timestamp;umidità;temperatura
2025-09-13 14:21:15.719;62.1;26.9
2025-09-13 14:21:25.719;60.7;26.8
2025-09-13 14:21:35.719;60.2;26.8
2025-09-13 14:21:45.719;60.5;26.8
2025-09-13 14:21:55.719;60.5;26.8
2025-09-13 14:22:05.719;60.5;26.8
2025-09-13 14:22:15.719;59.4;26.7
2025-09-13 14:22:25.719;59.0;26.6
2025-09-13 14:22:35.719;58.9;26.6
2025-09-13 14:22:45.719;59.0;26.6
2025-09-13 14:22:55.719;59.2;26.6
2025-09-13 14:23:05.719;59.5;26.6
2025-09-13 14:23:15.719;59.2;26.6
2025-09-13 14:23:25.719;59.4;26.5
2025-09-13 14:23:35.719;59.5;26.5
2025-09-13 14:23:45.719;59.5;26.5
2025-09-13 14:23:55.719;59.2;26.5
2025-09-13 14:24:05.719;59.2;26.5
2025-09-13 14:24:15.719;59.2;26.5
2025-09-13 14:24:25.719;59.2;26.4
2025-09-13 14:24:35.719;59.1;26.4
2025-09-13 14:24:45.719;59.2;26.4
2025-09-13 14:24:55.719;59.3;26.4
2025-09-13 14:25:05.719;59.5;26.4
2025-09-13 14:25:15.719;59.6;26.4
2025-09-13 14:25:25.719;59.1;26.4
2025-09-13 14:25:35.719;58.9;26.4
2025-09-13 14:25:45.719;59.0;26.3
2025-09-13 14:25:55.719;59.4;26.3
2025-09-13 14:26:05.719;59.4;26.3
2025-09-13 14:26:15.719;59.1;26.3
2025-09-13 14:26:25.719;58.9;26.3
2025-09-13 14:26:35.719;58.9;26.2
2025-09-13 14:26:45.719;59.0;26.1
2025-09-13 14:26:55.719;58.9;26.1
2025-09-13 14:27:05.719;59.2;26.1
2025-09-13 14:27:15.719;59.2;26.1
2025-09-13 14:27:25.719;59.3;26.1
2025-09-13 14:27:35.719;59.1;26.1
2025-09-13 14:27:45.719;59.0;26.0
2025-09-13 14:27:55.719;59.3;26.1
2025-09-13 14:28:05.719;59.7;26.1
2025-09-13 14:28:15.719;59.3;26.1
2025-09-13 14:28:25.719;59.6;26.1
2025-09-13 14:28:35.719;59.9;26.1
2025-09-13 14:28:45.719;60.0;26.1
2025-09-13 14:28:55.719;59.5;26.1
2025-09-13 14:29:05.719;59.4;26.1
2025-09-13 14:29:15.719;59.3;26.1
2025-09-13 14:29:25.719;59.2;26.0
2025-09-13 14:29:35.719;59.3;26.0
2025-09-13 14:29:45.719;59.1;26.0
2025-09-13 14:29:55.719;59.2;25.9
2025-09-13 14:30:05.719;59.8;25.9
2025-09-13 14:30:15.719;59.4;25.9
2025-09-13 14:30:25.719;59.3;25.9
2025-09-13 14:30:35.719;59.7;25.9
2025-09-13 14:30:45.719;59.7;25.8
2025-09-13 14:30:55.719;59.8;25.8
2025-09-13 14:31:05.719;59.9;25.8
2025-09-13 14:31:15.719;59.9;25.8
2025-09-13 14:31:25.719;60.2;25.8
2025-09-13 14:31:35.719;60.3;25.8
2025-09-13 14:31:45.719;60.5;25.8
2025-09-13 14:31:55.719;60.8;25.8
2025-09-13 14:32:05.719;60.8;25.8
2025-09-13 14:32:15.719;60.8;25.8
2025-09-13 14:32:25.719;60.4;25.8
2025-09-13 14:32:35.719;60.3;25.8
2025-09-13 14:32:45.719;60.3;25.8
2025-09-13 14:32:55.719;60.6;25.8
2025-09-13 14:33:05.719;60.5;25.8
2025-09-13 14:33:15.719;60.2;25.8
2025-09-13 14:33:25.719;60.4;25.8
2025-09-13 14:33:35.719;60.8;25.8
2025-09-13 14:33:45.719;61.1;25.8
2025-09-13 14:33:55.719;60.7;25.8
2025-09-13 14:34:05.719;60.5;25.8
2025-09-13 14:34:15.719;60.3;25.8
2025-09-13 14:34:25.719;60.1;25.8
2025-09-13 14:34:35.719;60.4;25.9
2025-09-13 14:34:45.719;60.1;25.9
2025-09-13 14:34:55.719;60.3;25.9
2025-09-13 14:35:05.719;60.3;25.9
2025-09-13 14:35:15.719;60.3;25.9
2025-09-13 14:35:25.719;60.4;25.9
2025-09-13 14:35:35.719;60.3;25.9
2025-09-13 14:35:45.719;60.3;25.9
2025-09-13 14:35:55.719;60.2;25.9
2025-09-13 14:36:05.719;60.1;25.9
2025-09-13 14:36:15.719;60.6;25.9
2025-09-13 14:36:25.719;60.2;25.9
2025-09-13 14:36:35.719;59.8;25.9
2025-09-13 14:36:45.719;59.5;25.9
2025-09-13 14:36:55.719;59.6;25.9
2025-09-13 14:37:05.719;59.7;25.9
2025-09-13 14:37:15.719;59.8;25.8
2025-09-13 14:37:25.719;60.0;25.8
2025-09-13 14:37:35.719;59.9;25.8
2025-09-13 14:37:45.719;60.1;25.8
2025-09-13 14:37:55.719;60.3;25.8
2025-09-13 14:38:05.719;60.0;25.8
2025-09-13 14:38:15.719;60.0;25.8
2025-09-13 14:38:25.719;59.9;25.9
2025-09-13 14:38:35.719;59.8;25.8
2025-09-13 14:38:45.719;59.9;25.9
2025-09-13 14:38:55.719;60.4;25.9
2025-09-13 14:39:05.719;60.6;25.9
2025-09-13 14:39:15.719;60.9;25.9
2025-09-13 14:39:25.719;60.6;25.9
2025-09-13 14:39:35.719;60.5;25.9
2025-09-13 14:39:45.719;60.7;25.9
2025-09-13 14:39:55.719;60.8;25.9
2025-09-13 14:40:05.719;61.3;25.9
2025-09-13 14:40:15.719;61.2;25.9
2025-09-13 14:40:25.719;60.8;25.9
2025-09-13 14:40:35.719;60.8;25.9
2025-09-13 14:40:45.719;60.6;25.9
2025-09-13 14:40:55.719;60.5;25.9
2025-09-13 14:41:05.719;60.3;25.9
2025-09-13 14:41:15.719;60.0;25.9
2025-09-13 14:41:25.719;60.0;25.9
2025-09-13 14:41:35.719;59.9;25.9
2025-09-13 14:41:45.719;59.9;25.9
2025-09-13 14:41:55.719;60.0;25.9
2025-09-13 14:42:05.719;60.5;25.9
2025-09-13 14:42:15.719;60.4;26.0
2025-09-13 14:42:25.719;60.7;26.0
2025-09-13 14:42:35.719;60.5;26.0
2025-09-13 14:42:45.719;60.3;26.0
2025-09-13 14:42:55.719;60.5;26.0
2025-09-13 14:43:05.719;60.8;26.0
2025-09-13 14:43:15.719;61.0;26.0
2025-09-13 14:43:25.719;60.6;26.0
2025-09-13 14:43:35.719;60.8;26.0
2025-09-13 14:43:45.719;60.5;26.0
2025-09-13 14:43:55.719;60.2;26.0
2025-09-13 14:44:05.719;60.0;26.1
2025-09-13 14:44:15.719;60.0;26.1
2025-09-13 14:44:25.719;60.0;26.1
2025-09-13 14:44:35.719;60.3;26.1
2025-09-13 14:44:45.719;60.2;26.1
2025-09-13 14:44:55.719;60.7;26.1
2025-09-13 14:45:05.719;61.0;26.1
2025-09-13 14:45:15.719;60.9;26.1
2025-09-13 14:45:25.719;60.1;26.1
2025-09-13 14:45:35.719;60.4;26.1
2025-09-13 14:45:45.719;60.3;26.1
2025-09-13 14:45:55.719;60.2;26.1
2025-09-13 14:46:05.719;60.2;26.1
2025-09-13 14:46:15.719;60.0;26.1
2025-09-13 14:46:25.719;60.2;26.1
2025-09-13 14:46:35.719;60.3;26.1
2025-09-13 14:46:45.719;60.1;26.1
2025-09-13 14:46:55.719;60.4;26.1
2025-09-13 14:47:05.719;60.6;26.1
2025-09-13 14:47:15.719;60.5;26.1
2025-09-13 14:47:25.719;60.3;26.1
2025-09-13 14:47:35.719;60.1;26.1
2025-09-13 14:47:45.719;60.1;26.1
2025-09-13 14:47:55.719;60.0;26.1
2025-09-13 14:48:05.719;60.3;26.1
2025-09-13 14:48:15.719;60.4;26.1
2025-09-13 14:48:25.719;60.2;26.1
2025-09-13 14:48:35.719;60.0;26.1
2025-09-13 14:48:45.719;60.2;26.1
2025-09-13 14:48:55.719;60.1;26.1
2025-09-13 14:49:05.719;60.1;26.1
2025-09-13 14:49:15.719;59.8;26.1
2025-09-13 14:49:25.719;59.7;26.1
2025-09-13 14:49:35.719;59.8;26.1
2025-09-13 14:49:45.719;59.7;26.1
2025-09-13 14:49:55.719;60.0;26.1
2025-09-13 14:50:05.719;60.0;26.1
2025-09-13 14:50:15.719;60.0;26.1
2025-09-13 14:50:25.719;60.4;26.1
2025-09-13 14:50:35.719;60.4;26.1
2025-09-13 14:50:45.719;60.1;26.1
2025-09-13 14:50:55.719;60.1;26.1
2025-09-13 14:51:05.719;60.1;26.1
2025-09-13 14:51:15.719;60.5;26.1
2025-09-13 14:51:25.719;60.8;26.1
2025-09-13 14:51:35.719;60.8;26.1
2025-09-13 14:51:45.719;61.2;26.1
2025-09-13 14:51:55.719;61.2;26.1
2025-09-13 14:52:05.719;62.2;26.1
2025-09-13 14:52:15.719;63.5;26.1
2025-09-13 14:52:25.719;63.8;26.1
2025-09-13 14:52:35.719;62.8;26.1
2025-09-13 14:52:45.719;62.1;26.1
2025-09-13 14:52:55.719;61.7;26.1
2025-09-13 14:53:05.719;61.4;26.1
2025-09-13 14:53:15.719;61.6;26.2
2025-09-13 14:53:25.719;62.6;26.2
2025-09-13 14:53:35.719;62.7;26.2
2025-09-13 14:53:45.719;64.8;26.3
2025-09-13 14:53:55.719;64.7;26.3
2025-09-13 14:54:05.719;64.6;26.3
2025-09-13 14:54:15.719;65.4;26.3
2025-09-13 14:54:25.719;66.9;26.3
2025-09-13 14:54:35.719;68.4;26.3
2025-09-13 14:54:45.719;69.2;26.3
2025-09-13 14:54:55.719;68.3;26.3
2025-09-13 14:55:05.719;66.5;26.3
2025-09-13 14:55:15.719;66.9;26.3
2025-09-13 14:55:25.719;67.9;26.3
2025-09-13 14:55:35.719;68.7;26.4
2025-09-13 14:55:45.719;69.3;26.4
2025-09-13 14:55:55.719;69.1;26.4
2025-09-13 14:56:05.719;69.9;26.4
2025-09-13 14:56:15.719;69.8;26.4
2025-09-13 14:56:25.719;69.1;26.4
2025-09-13 14:56:35.719;70.0;26.4
2025-09-13 14:56:45.719;70.9;26.4
2025-09-13 14:56:55.719;70.2;26.4
2025-09-13 14:57:05.719;70.7;26.4
2025-09-13 14:57:15.719;71.0;26.4
2025-09-13 14:57:25.719;72.3;26.4
2025-09-13 14:57:35.719;72.0;26.5
2025-09-13 14:57:45.719;70.6;26.5
2025-09-13 14:57:55.719;69.1;26.5
2025-09-13 14:58:05.719;68.1;26.5
2025-09-13 14:58:15.719;67.1;26.5
2025-09-13 14:58:25.719;66.6;26.5
2025-09-13 14:58:35.719;65.8;26.5
2025-09-13 14:58:45.719;65.9;26.5
2025-09-13 14:58:55.719;66.1;26.5
2025-09-13 14:59:05.719;66.0;26.5
2025-09-13 14:59:15.719;65.8;26.5
2025-09-13 14:59:25.719;65.6;26.5
2025-09-13 14:59:35.719;65.4;26.5
2025-09-13 14:59:45.719;65.0;26.5
2025-09-13 14:59:55.719;65.1;26.5
2025-09-13 15:00:05.719;65.2;26.5
2025-09-13 15:00:15.719;65.2;26.4
2025-09-13 15:00:25.719;65.1;26.4
2025-09-13 15:00:35.719;65.3;26.4
2025-09-13 15:00:45.719;65.1;26.4
2025-09-13 15:00:55.719;65.1;26.4
2025-09-13 15:01:05.719;65.2;26.4
2025-09-13 15:01:15.719;65.8;26.4
2025-09-13 15:01:25.719;66.5;26.4
2025-09-13 15:01:35.719;67.4;26.4
2025-09-13 15:01:45.719;67.9;26.4
2025-09-13 15:01:55.719;68.6;26.4
