timestamp,power,instant_power,cadence,avg_heartrate
2025-06-13 15:47:30,157.66666666666666,153.66666666666666,75.0,159.0
2025-06-13 15:47:31,156.0,143.0,75.66666666666667,160.0
2025-06-13 15:47:32,147.0,150.5,76.0,160.0
2025-06-13 15:47:33,147.25,151.5,76.0,160.0
2025-06-13 15:47:34,149.0,148.0,77.0,160.33333333333334
2025-06-13 15:47:35,148.0,148.0,77.0,161.0
2025-06-13 15:47:36,147.0,148.0,77.0,161.0
2025-06-13 15:47:37,151.66666666666666,157.0,76.0,161.5
2025-06-13 15:47:38,156.66666666666666,159.0,77.0,162.0
2025-06-13 15:47:39,159.5,163.0,78.0,162.0
2025-06-13 15:47:40,159.66666666666666,157.0,78.0,162.0
2025-06-13 15:47:41,156.0,147.0,79.0,162.5
2025-06-13 15:47:42,150.25,149.5,79.0,163.0
2025-06-13 15:47:43,149.0,152.0,79.0,163.0
2025-06-13 15:47:44,147.66666666666666,145.0,79.0,163.0
2025-06-13 15:47:45,147.0,148.66666666666666,79.0,164.0
2025-06-13 15:47:46,147.0,150.0,79.0,164.0
2025-06-13 15:47:47,143.0,138.0,79.0,164.0
2025-06-13 15:47:48,142.0,147.0,78.0,164.33333333333334
2025-06-13 15:47:49,141.25,144.0,78.5,165.0
2025-06-13 15:47:50,142.0,145.0,80.0,165.0
2025-06-13 15:47:51,142.0,134.0,79.0,165.0
2025-06-13 15:47:52,145.0,150.33333333333334,80.33333333333333,165.0
2025-06-13 15:47:53,142.5,129.0,80.0,165.0
2025-06-13 15:47:54,139.75,134.5,80.5,165.0
2025-06-13 15:47:55,132.0,122.0,80.0,165.0
2025-06-13 15:47:56,129.5,122.0,80.0,165.0
2025-06-13 15:47:57,132.0,152.0,81.0,165.5
2025-06-13 15:47:58,134.66666666666666,136.66666666666666,81.0,165.33333333333334
2025-06-13 15:47:59,136.33333333333334,124.66666666666669,80.66666666666667,166.0
2025-06-13 15:48:00,126.0,118.0,79.0,166.0
2025-06-13 15:48:01,122.0,131.0,80.25,166.0
2025-06-13 15:48:03,133.5,137.25,79.5,166.0
2025-06-13 15:48:04,142.0,150.0,78.0,166.0
2025-06-13 15:48:05,151.0,161.0,81.0,166.5
2025-06-13 15:48:06,155.33333333333334,149.66666666666666,81.0,166.5
2025-06-13 15:48:07,151.0,137.0,81.0,167.0
2025-06-13 15:48:08,139.0,139.75,81.0,167.0
2025-06-13 15:48:10,143.25,151.25,81.75,167.0
2025-06-13 15:48:11,150.0,154.0,82.0,167.0
2025-06-13 15:48:12,150.66666666666666,154.66666666666666,81.33333333333333,167.0
2025-06-13 15:48:13,155.66666666666666,159.33333333333334,81.33333333333333,167.0
2025-06-13 15:48:14,157.0,160.0,82.0,167.33333333333334
2025-06-13 15:48:15,157.25,156.25,82.0,167.5
2025-06-13 15:48:17,152.25,141.0,82.0,168.0
2025-06-13 15:48:18,148.0,144.0,82.0,168.0
2025-06-13 15:48:19,143.0,142.0,83.0,168.0
2025-06-13 15:48:20,143.0,144.0,81.66666666666667,168.25
2025-06-13 15:48:21,143.5,143.5,81.5,168.0
2025-06-13 15:48:22,144.0,145.0,81.0,168.0
2025-06-13 15:48:24,149.25,155.0,82.0,168.33333333333334
2025-06-13 15:48:25,153.0,153.0,83.0,168.5
2025-06-13 15:48:26,150.0,142.0,82.0,168.33333333333334
2025-06-13 15:48:27,147.66666666666666,148.66666666666666,83.0,168.5
2025-06-13 15:48:28,149.0,152.0,83.0,169.0
2025-06-13 15:48:29,147.25,143.5,81.75,169.0
2025-06-13 15:48:31,142.25,138.0,82.0,169.0
2025-06-13 15:48:32,139.5,138.0,84.0,169.5
2025-06-13 15:48:33,137.33333333333334,135.33333333333334,83.66666666666667,169.33333333333334
2025-06-13 15:48:34,136.0,133.0,83.5,169.5
2025-06-13 15:48:35,136.0,134.0,83.0,170.0
2025-06-13 15:48:36,138.25,143.0,82.0,170.0
2025-06-13 15:48:38,139.0,138.75,82.75,170.0
2025-06-13 15:48:39,139.0,140.0,84.0,170.5
2025-06-13 15:48:40,139.0,144.0,84.0,170.0
2025-06-13 15:48:41,140.33333333333334,140.0,83.0,170.0
2025-06-13 15:48:42,139.5,137.0,84.0,170.0
2025-06-13 15:48:43,137.75,134.25,83.5,170.0
2025-06-13 15:48:45,134.0,133.0,84.0,170.0
2025-06-13 15:48:46,133.0,134.0,83.0,170.0
2025-06-13 15:48:47,133.33333333333334,134.0,84.0,170.0
2025-06-13 15:48:48,134.33333333333334,135.33333333333334,84.0,170.0
2025-06-13 15:48:49,141.0,155.0,83.0,170.0
2025-06-13 15:48:50,147.0,149.75,83.5,170.0
2025-06-13 15:48:52,152.66666666666666,160.33333333333334,85.0,170.0
2025-06-13 15:48:53,154.0,153.0,85.0,170.33333333333334
2025-06-13 15:48:54,151.66666666666666,148.0,85.0,170.0
2025-06-13 15:48:55,157.66666666666666,177.0,85.66666666666667,170.0
2025-06-13 15:48:56,162.5,155.5,85.0,170.66666666666666
2025-06-13 15:48:57,150.0,128.5,84.0,170.0
2025-06-13 15:48:59,138.0,145.25,85.0,170.0
2025-06-13 15:49:00,143.5,146.0,86.0,170.0
2025-06-13 15:49:01,146.33333333333334,147.0,86.0,170.0
2025-06-13 15:49:02,148.0,149.0,86.0,170.0
2025-06-13 15:49:03,147.0,142.0,85.0,170.0
2025-06-13 15:49:04,149.5,151.25,85.0,170.0
2025-06-13 15:49:06,151.0,149.25,84.25,170.0
2025-06-13 15:49:07,152.5,148.0,85.5,170.5
2025-06-13 15:49:08,153.33333333333334,155.0,86.0,170.5
2025-06-13 15:49:09,152.33333333333334,155.0,86.66666666666667,170.25
2025-06-13 15:49:10,152.0,139.0,87.0,170.5
2025-06-13 15:49:11,144.75,133.5,86.0,170.5
2025-06-13 15:49:13,136.5,144.0,87.5,170.0
2025-06-13 15:49:14,145.5,156.0,88.0,171.0
2025-06-13 15:49:15,145.66666666666666,134.33333333333334,86.0,171.0
2025-06-13 15:49:16,138.0,131.66666666666666,86.0,171.0
2025-06-13 15:49:17,135.0,149.0,85.0,171.0
2025-06-13 15:49:18,142.0,151.0,85.75,171.0
2025-06-13 15:49:20,145.25,136.0,86.75,171.0
2025-06-13 15:49:21,140.5,145.0,88.0,171.5
2025-06-13 15:49:22,142.33333333333334,148.33333333333334,87.33333333333333,171.66666666666666
2025-06-13 15:49:23,145.0,135.66666666666666,86.33333333333333,171.5
2025-06-13 15:49:24,143.0,131.0,85.0,171.5
2025-06-13 15:49:25,143.25,149.0,88.0,171.5
2025-06-13 15:49:27,143.75,144.75,87.0,172.0
2025-06-13 15:49:28,145.0,144.0,86.0,172.0
2025-06-13 15:49:29,144.0,145.0,88.0,172.0
2025-06-13 15:49:30,147.33333333333334,152.33333333333334,86.66666666666667,172.0
2025-06-13 15:49:31,152.0,158.0,87.0,172.0
2025-06-13 15:49:32,153.0,155.5,87.0,172.0
2025-06-13 15:49:34,154.25,152.0,85.5,171.66666666666666
2025-06-13 15:49:35,148.0,137.0,84.0,171.0
2025-06-13 15:49:36,146.66666666666666,147.33333333333334,87.0,172.0
2025-06-13 15:49:37,140.0,134.66666666666666,85.0,171.5
2025-06-13 15:49:38,136.0,135.0,87.0,172.0
2025-06-13 15:49:39,134.0,133.5,87.0,171.5
2025-06-13 15:49:40,134.0,135.0,85.0,172.0
2025-06-13 15:49:41,138.0,148.5,87.5,172.0
2025-06-13 15:49:42,146.0,147.0,88.0,172.0
2025-06-13 15:49:43,142.66666666666666,134.0,86.0,172.0
2025-06-13 15:49:44,139.0,142.0,85.33333333333333,172.0
2025-06-13 15:49:45,141.0,145.0,86.0,172.33333333333334
2025-06-13 15:49:46,141.33333333333334,133.66666666666666,87.66666666666667,172.0
2025-06-13 15:49:47,136.0,127.0,87.0,172.0
2025-06-13 15:49:48,133.25,132.25,86.5,172.0
2025-06-13 15:49:49,131.5,132.0,87.0,172.0
2025-06-13 15:49:50,133.33333333333334,136.66666666666666,86.66666666666667,172.5
2025-06-13 15:49:51,139.33333333333334,146.0,86.0,172.0
2025-06-13 15:49:52,140.0,146.0,86.0,172.0
2025-06-13 15:49:53,140.75,138.5,86.75,172.0
2025-06-13 15:49:54,140.0,136.0,87.0,172.0
2025-06-13 15:49:55,137.75,138.25,87.25,172.5
2025-06-13 15:49:56,137.5,136.5,87.0,172.0
2025-06-13 15:49:57,137.33333333333334,135.0,85.0,172.33333333333334
2025-06-13 15:49:58,136.0,136.66666666666666,86.33333333333333,172.33333333333334
2025-06-13 15:49:59,135.5,136.0,85.5,172.0
2025-06-13 15:50:00,132.33333333333334,129.0,85.0,171.5
2025-06-13 15:50:01,131.5,133.0,85.5,172.0
2025-06-13 15:50:02,133.33333333333334,141.0,86.0,171.5
2025-06-13 15:50:03,140.0,142.0,87.0,171.33333333333334
2025-06-13 15:50:04,143.0,143.0,84.0,171.0
2025-06-13 15:50:05,153.0,168.0,89.0,171.5
2025-06-13 15:50:06,157.5,141.5,88.0,171.5
2025-06-13 15:50:07,148.0,136.5,86.5,171.75
2025-06-13 15:50:08,139.0,147.0,88.0,171.5
2025-06-13 15:50:09,141.0,144.25,87.5,171.5
2025-06-13 15:50:10,143.0,136.0,86.0,171.33333333333334
2025-06-13 15:50:11,137.0,133.66666666666666,86.0,171.0
2025-06-13 15:50:12,138.5,155.0,87.0,171.0
2025-06-13 15:50:13,142.5,156.5,87.0,171.66666666666666
2025-06-13 15:50:14,147.0,146.25,86.75,171.25
2025-06-13 15:50:15,150.0,149.0,87.0,171.5
2025-06-13 15:50:16,146.75,146.75,87.0,172.0
2025-06-13 15:50:17,147.0,146.0,87.0,171.66666666666666
2025-06-13 15:50:18,146.33333333333334,143.0,86.66666666666667,172.0
2025-06-13 15:50:19,142.0,138.0,86.0,172.0
2025-06-13 15:50:20,140.0,143.0,87.0,172.0
2025-06-13 15:50:21,139.66666666666666,141.0,86.0,172.0
2025-06-13 15:50:22,144.0,159.0,88.0,173.0
2025-06-13 15:50:23,150.0,152.0,87.0,172.0
2025-06-13 15:50:24,153.0,155.0,87.0,172.0
2025-06-13 15:50:25,151.0,148.0,86.66666666666667,172.0
2025-06-13 15:50:26,145.66666666666666,141.0,87.0,172.5
2025-06-13 15:50:27,143.0,142.0,85.0,172.0
2025-06-13 15:50:28,143.5,146.5,86.5,172.5
2025-06-13 15:50:29,144.0,133.0,86.0,173.0
2025-06-13 15:50:30,141.75,138.5,87.0,172.75
2025-06-13 15:50:31,140.0,144.0,88.0,172.5
2025-06-13 15:50:32,144.66666666666666,149.0,86.33333333333333,173.0
2025-06-13 15:50:33,148.0,150.0,86.66666666666667,173.0
2025-06-13 15:50:34,146.5,138.0,87.0,172.66666666666666
2025-06-13 15:50:35,141.5,139.0,88.0,172.0
2025-06-13 15:50:36,139.0,140.0,89.0,172.0
2025-06-13 15:50:37,138.0,136.25,86.75,173.0
2025-06-13 15:50:38,141.0,159.0,89.0,172.0
2025-06-13 15:50:39,147.0,164.33333333333334,87.66666666666667,172.33333333333334
2025-06-13 15:50:40,162.0,167.66666666666666,89.0,173.0
2025-06-13 15:50:41,166.0,167.0,89.0,172.5
2025-06-13 15:50:42,167.25,162.0,87.5,173.0
2025-06-13 15:50:43,160.0,135.0,86.0,172.33333333333334
2025-06-13 15:50:44,157.5,159.5,87.5,172.0
2025-06-13 15:50:45,158.0,177.0,88.0,172.0
2025-06-13 15:50:46,159.0,147.66666666666666,87.66666666666667,172.75
2025-06-13 15:50:47,151.33333333333334,146.66666666666666,87.0,172.0
2025-06-13 15:50:48,148.0,152.5,88.0,172.5
2025-06-13 15:50:49,150.0,147.5,89.0,173.0
2025-06-13 15:50:51,153.5,159.25,89.0,173.0
2025-06-13 15:50:52,158.0,152.0,88.0,173.0
2025-06-13 15:50:53,158.0,150.0,89.0,173.0
2025-06-13 15:50:54,154.66666666666666,159.0,88.33333333333333,173.0
2025-06-13 15:50:55,156.5,155.0,88.0,173.0
2025-06-13 15:50:56,153.5,147.0,87.25,173.0
2025-06-13 15:50:58,149.25,155.75,88.0,174.0
2025-06-13 15:50:59,154.0,158.0,88.0,174.0
2025-06-13 15:51:00,154.0,149.0,88.33333333333333,174.0
2025-06-13 15:51:01,149.33333333333334,143.66666666666666,88.66666666666667,174.0
2025-06-13 15:51:02,145.0,140.5,87.5,174.33333333333334
2025-06-13 15:51:03,142.5,146.75,86.0,174.0
2025-06-13 15:51:05,150.25,158.75,88.25,174.0
2025-06-13 15:51:06,157.0,162.0,89.0,174.0
2025-06-13 15:51:07,157.0,157.0,87.5,174.0
2025-06-13 15:51:08,157.0,152.66666666666666,87.33333333333333,174.5
2025-06-13 15:51:09,151.0,143.0,87.0,174.5
2025-06-13 15:51:10,143.75,140.25,87.75,174.0
2025-06-13 15:51:12,146.25,151.75,87.0,174.25
2025-06-13 15:51:13,150.0,151.0,87.0,175.0
2025-06-13 15:51:14,151.66666666666666,152.66666666666666,86.66666666666667,175.0
2025-06-13 15:51:15,151.33333333333334,149.0,86.0,175.0
2025-06-13 15:51:16,151.0,150.0,87.0,174.5
2025-06-13 15:51:17,150.0,149.5,87.0,175.0
2025-06-13 15:51:19,149.75,151.5,85.5,174.0
2025-06-13 15:51:20,154.0,158.5,88.0,174.5
2025-06-13 15:51:21,152.33333333333334,138.0,86.33333333333333,174.0
2025-06-13 15:51:22,142.0,136.0,86.0,174.0
2025-06-13 15:51:23,136.5,139.0,86.0,174.0
2025-06-13 15:51:24,139.25,142.0,86.5,174.0
2025-06-13 15:51:26,143.0,144.0,86.5,174.0
2025-06-13 15:51:27,147.0,155.0,88.0,174.0
2025-06-13 15:51:28,151.33333333333334,155.66666666666666,87.33333333333333,174.0
2025-06-13 15:51:29,156.33333333333334,159.0,86.0,174.0
2025-06-13 15:51:30,156.5,154.0,86.0,174.0
2025-06-13 15:51:31,157.75,162.75,86.25,174.0
2025-06-13 15:51:33,161.33333333333334,159.0,86.0,174.0
2025-06-13 15:51:34,161.5,159.0,85.0,174.0
2025-06-13 15:51:35,153.66666666666666,148.0,86.0,174.0
2025-06-13 15:51:36,151.0,154.0,86.0,174.0
2025-06-13 15:51:37,148.0,144.0,86.0,174.0
2025-06-13 15:51:38,147.0,144.0,85.5,174.66666666666666
2025-06-13 15:51:40,147.75,151.5,85.0,174.0
2025-06-13 15:51:41,151.0,150.0,85.0,175.0
2025-06-13 15:51:42,150.33333333333334,144.33333333333334,85.33333333333333,174.33333333333334
2025-06-13 15:51:43,145.0,142.33333333333334,86.0,175.0
2025-06-13 15:51:44,145.0,151.0,83.0,174.33333333333334
2025-06-13 15:51:45,146.75,151.5,84.5,174.66666666666666
2025-06-13 15:51:47,148.5,143.0,85.0,174.5
2025-06-13 15:51:48,141.5,137.5,85.0,174.66666666666666
2025-06-13 15:51:49,146.0,159.33333333333334,85.33333333333333,174.0
2025-06-13 15:51:50,154.0,156.33333333333334,85.0,174.5
2025-06-13 15:51:51,153.0,131.0,84.0,174.5
2025-06-13 15:51:52,142.25,137.75,84.75,174.5
2025-06-13 15:51:53,141.0,162.0,85.0,174.0
2025-06-13 15:51:54,148.0,148.25,86.0,174.33333333333334
2025-06-13 15:51:55,148.5,146.0,86.0,174.5
2025-06-13 15:51:56,146.66666666666666,148.33333333333334,84.33333333333333,174.5
2025-06-13 15:51:57,148.66666666666666,150.33333333333334,84.66666666666667,174.33333333333334
2025-06-13 15:51:58,150.0,152.0,85.0,175.0
2025-06-13 15:51:59,151.0,147.5,85.75,175.0
2025-06-13 15:52:00,150.0,149.0,84.0,174.66666666666666
2025-06-13 15:52:01,148.5,148.5,85.25,174.66666666666666
2025-06-13 15:52:02,149.0,150.0,85.0,174.0
2025-06-13 15:52:03,148.66666666666666,148.0,85.0,175.0
2025-06-13 15:52:04,148.0,147.0,86.0,175.0
2025-06-13 15:52:05,148.0,147.0,86.0,175.0
2025-06-13 15:52:06,150.0,151.0,85.25,175.0
2025-06-13 15:52:07,150.0,141.0,85.0,175.0
2025-06-13 15:52:08,150.33333333333334,148.33333333333334,85.0,175.0
2025-06-13 15:52:09,148.5,148.0,85.0,175.0
2025-06-13 15:52:10,147.66666666666666,143.0,85.0,175.0
2025-06-13 15:52:11,143.66666666666666,142.0,86.0,174.33333333333334
2025-06-13 15:52:12,143.0,147.0,87.0,175.0
2025-06-13 15:52:13,143.5,145.0,85.75,175.0
2025-06-13 15:52:14,147.0,151.0,85.0,175.0
2025-06-13 15:52:15,148.25,147.0,84.0,175.0
2025-06-13 15:52:16,145.0,140.0,84.0,175.0
2025-06-13 15:52:17,142.0,135.0,86.0,175.25
2025-06-13 15:52:18,139.66666666666666,140.33333333333334,85.33333333333333,175.0
2025-06-13 15:52:19,139.0,138.0,84.0,175.0
2025-06-13 15:52:20,140.75,144.5,85.0,175.33333333333334
2025-06-13 15:52:21,144.0,146.0,85.0,175.0
2025-06-13 15:52:22,145.75,146.0,86.0,175.0
2025-06-13 15:52:23,145.5,143.5,85.5,175.0
2025-06-13 15:52:24,146.5,150.5,83.5,175.0
2025-06-13 15:52:25,147.0,148.0,83.0,175.0
2025-06-13 15:52:26,148.0,152.0,86.0,175.0
2025-06-13 15:52:27,150.33333333333334,152.0,86.0,175.0
2025-06-13 15:52:28,150.0,152.0,86.0,175.0
2025-06-13 15:52:29,150.75,150.25,85.5,175.0
2025-06-13 15:52:30,150.0,148.0,85.0,175.25
2025-06-13 15:52:31,147.33333333333334,143.66666666666666,84.66666666666667,175.0
2025-06-13 15:52:32,143.0,140.33333333333334,84.0,175.5
2025-06-13 15:52:33,140.0,139.0,84.0,175.5
2025-06-13 15:52:34,139.5,139.5,84.5,175.5
2025-06-13 15:52:35,139.0,139.0,86.0,175.0
2025-06-13 15:52:36,140.0,139.75,85.5,175.66666666666666
2025-06-13 15:52:37,140.0,142.0,84.0,176.0
2025-06-13 15:52:38,139.75,139.75,84.25,175.5
2025-06-13 15:52:39,142.0,151.0,84.5,175.0
2025-06-13 15:52:40,148.0,151.0,85.0,175.0
2025-06-13 15:52:41,150.0,145.33333333333334,85.0,175.0
2025-06-13 15:52:42,148.0,147.0,82.0,175.0
2025-06-13 15:52:43,146.0,146.0,82.25,175.0
2025-06-13 15:52:45,142.75,137.0,83.0,175.0
2025-06-13 15:52:46,138.0,129.0,84.0,174.5
2025-06-13 15:52:47,139.0,139.33333333333334,83.66666666666667,175.0
2025-06-13 15:52:48,136.0,132.0,84.0,175.0
2025-06-13 15:52:49,140.0,146.0,84.0,175.0
2025-06-13 15:52:50,143.0,151.0,84.33333333333333,175.0
2025-06-13 15:52:51,147.0,136.0,84.0,175.0
2025-06-13 15:52:52,144.75,143.0,82.0,175.0
2025-06-13 15:52:53,140.0,140.0,81.0,175.0
2025-06-13 15:52:54,146.25,153.0,84.0,175.0
2025-06-13 15:52:55,149.5,146.0,82.0,175.0
2025-06-13 15:52:56,149.33333333333334,149.33333333333334,83.33333333333333,175.0
2025-06-13 15:52:57,150.66666666666666,155.0,83.66666666666667,175.0
2025-06-13 15:52:58,152.0,157.0,83.0,175.0
2025-06-13 15:52:59,150.75,146.0,83.0,175.0
2025-06-13 15:53:01,151.0,155.5,83.25,175.0
2025-06-13 15:53:02,159.0,173.0,84.0,175.0
2025-06-13 15:53:03,162.0,163.0,84.0,175.0
2025-06-13 15:53:04,165.0,157.66666666666666,84.0,176.5
2025-06-13 15:53:05,163.0,156.5,84.0,176.0
2025-06-13 15:53:06,158.75,160.0,84.0,176.0
2025-06-13 15:53:08,155.75,150.25,84.25,176.0
2025-06-13 15:53:09,149.0,145.0,83.0,176.0
2025-06-13 15:53:10,146.33333333333334,147.0,83.0,176.0
2025-06-13 15:53:11,151.33333333333334,156.66666666666666,83.33333333333333,176.0
2025-06-13 15:53:12,156.0,156.0,84.0,176.0
2025-06-13 15:53:13,153.0,150.0,84.5,176.0
2025-06-13 15:53:15,153.75,159.0,83.75,176.0
2025-06-13 15:53:16,156.0,150.0,83.0,176.0
2025-06-13 15:53:17,146.33333333333334,138.66666666666666,83.33333333333333,176.0
2025-06-13 15:53:18,140.33333333333334,137.0,84.0,176.0
2025-06-13 15:53:19,138.0,139.5,83.0,176.0
2025-06-13 15:53:20,138.25,138.75,83.0,176.5
2025-06-13 15:53:22,140.4,142.2,83.4,176.0
2025-06-13 15:53:23,142.0,142.0,83.0,176.0
2025-06-13 15:53:24,141.75,140.25,82.75,176.0
2025-06-13 15:53:25,139.0,136.0,83.0,176.0
2025-06-13 15:53:26,139.0,142.0,84.0,176.0
2025-06-13 15:53:27,137.25,138.0,83.0,176.0
2025-06-13 15:53:28,141.0,144.0,83.0,176.0
2025-06-13 15:53:29,144.0,146.0,83.0,176.0
2025-06-13 15:53:30,146.0,148.0,83.0,176.0
2025-06-13 15:53:31,147.0,149.25,83.75,176.0
2025-06-13 15:53:32,150.0,153.0,84.0,176.0
2025-06-13 15:53:33,151.5,157.0,83.5,175.5
2025-06-13 15:53:34,156.66666666666666,157.0,83.0,175.5
2025-06-13 15:53:35,155.0,145.0,84.0,175.0
2025-06-13 15:53:36,150.0,143.75,83.0,175.0
2025-06-13 15:53:37,144.0,143.0,82.0,175.0
2025-06-13 15:53:38,148.75,159.0,83.25,175.5
2025-06-13 15:53:39,162.0,171.0,84.0,176.0
2025-06-13 15:53:40,162.0,147.5,84.0,176.0
2025-06-13 15:53:41,159.0,157.0,83.66666666666667,176.0
2025-06-13 15:53:42,152.0,148.0,81.0,176.0
2025-06-13 15:53:43,152.75,148.0,83.0,176.0
2025-06-13 15:53:44,146.0,142.0,83.0,176.0
2025-06-13 15:53:45,138.5,128.0,83.0,176.0
2025-06-13 15:53:46,129.0,124.0,83.0,176.0
2025-06-13 15:53:47,127.0,132.0,83.0,175.5
2025-06-13 15:53:48,132.66666666666666,140.0,83.0,176.0
2025-06-13 15:53:49,134.0,140.0,83.0,176.0
2025-06-13 15:53:50,144.0,152.25,83.75,176.0
2025-06-13 15:53:51,149.0,150.0,83.0,177.0
2025-06-13 15:53:52,152.0,154.75,82.25,176.5
2025-06-13 15:53:53,155.0,163.0,83.0,177.0
2025-06-13 15:53:54,159.0,160.0,84.0,176.75
2025-06-13 15:53:55,162.75,166.0,84.0,176.5
2025-06-13 15:53:56,163.0,166.0,84.0,176.5
2025-06-13 15:53:57,161.66666666666666,157.66666666666666,83.33333333333333,176.33333333333334
2025-06-13 15:53:58,161.0,157.0,84.0,176.5
2025-06-13 15:53:59,156.5,151.25,82.75,177.0
2025-06-13 15:54:00,150.5,146.0,82.0,177.0
2025-06-13 15:54:01,152.0,161.0,81.0,177.25
2025-06-13 15:54:02,153.0,154.0,82.75,177.0
2025-06-13 15:54:03,152.0,146.0,83.0,177.0
2025-06-13 15:54:04,153.0,154.75,82.75,177.0
2025-06-13 15:54:05,153.0,154.0,82.0,177.0
2025-06-13 15:54:06,157.25,161.0,82.0,177.0
2025-06-13 15:54:07,158.5,155.0,82.0,177.5
2025-06-13 15:54:08,156.5,155.0,81.0,177.5
2025-06-13 15:54:09,155.75,157.0,80.5,178.0
2025-06-13 15:54:10,157.0,159.0,80.0,177.5
2025-06-13 15:54:11,160.75,161.0,79.25,178.0
2025-06-13 15:54:12,162.0,163.0,81.0,177.66666666666666
2025-06-13 15:54:13,162.66666666666666,166.0,80.66666666666667,178.0
2025-06-13 15:54:14,164.5,164.5,80.5,177.0
2025-06-13 15:54:15,165.5,162.0,81.0,177.66666666666666
2025-06-13 15:54:16,160.66666666666666,153.66666666666666,80.66666666666667,177.5
2025-06-13 15:54:17,159.0,163.0,81.0,177.5
2025-06-13 15:54:18,159.75,161.0,80.5,178.0
2025-06-13 15:54:19,161.0,159.0,80.0,177.75
2025-06-13 15:54:20,161.25,161.25,80.5,177.5
2025-06-13 15:54:21,163.0,168.0,80.0,178.0
2025-06-13 15:54:22,163.0,160.0,81.0,178.0
2025-06-13 15:54:23,164.0,166.0,80.0,178.0
2025-06-13 15:54:24,165.5,165.0,80.0,178.0
2025-06-13 15:54:25,162.25,157.5,79.25,178.0
2025-06-13 15:54:26,156.0,152.0,80.0,178.0
2025-06-13 15:54:27,153.75,154.75,79.75,178.0
2025-06-13 15:54:28,160.0,181.0,80.0,178.0
2025-06-13 15:54:29,162.0,165.5,79.75,178.75
2025-06-13 15:54:30,165.0,162.5,79.5,178.5
2025-06-13 15:54:31,164.0,164.0,79.0,178.5
2025-06-13 15:54:32,166.66666666666666,170.0,79.0,178.33333333333334
2025-06-13 15:54:33,167.0,170.0,79.0,178.33333333333334
