timestamp,power,instant_power,cadence,avg_heartrate
2025-06-13 15:33:44,151.75,168.0,91.0,172.33333333333334
2025-06-13 15:33:46,158.75,145.0,89.0,172.0
2025-06-13 15:33:47,159.0,170.0,90.0,172.33333333333334
2025-06-13 15:33:48,155.33333333333334,146.0,91.0,173.0
2025-06-13 15:33:49,155.0,149.66666666666666,91.0,173.0
2025-06-13 15:33:50,152.0,158.0,91.0,173.0
2025-06-13 15:33:51,155.75,154.0,90.0,173.0
2025-06-13 15:33:53,161.75,170.5,91.0,173.0
2025-06-13 15:33:54,167.0,176.0,91.0,173.0
2025-06-13 15:33:55,167.0,162.66666666666666,91.0,173.0
2025-06-13 15:33:56,162.0,158.0,91.0,173.66666666666666
2025-06-13 15:33:57,158.0,161.0,91.0,173.0
2025-06-13 15:33:58,167.0,174.5,91.0,173.5
2025-06-13 15:34:00,163.5,151.75,90.75,173.33333333333334
2025-06-13 15:34:01,153.5,147.0,90.0,174.0
2025-06-13 15:34:02,150.66666666666666,150.33333333333334,90.0,173.5
2025-06-13 15:34:03,151.0,155.66666666666666,90.66666666666669,174.0
2025-06-13 15:34:04,155.0,163.0,92.0,174.0
2025-06-13 15:34:05,160.75,166.75,91.25,173.33333333333334
2025-06-13 15:34:07,165.0,156.5,90.75,174.0
2025-06-13 15:34:08,153.0,143.0,90.0,173.5
2025-06-13 15:34:09,145.0,145.0,89.0,174.0
2025-06-13 15:34:10,143.66666666666666,144.66666666666666,89.66666666666667,173.33333333333334
2025-06-13 15:34:11,146.0,150.0,90.0,173.0
2025-06-13 15:34:12,147.25,149.75,90.25,173.33333333333334
2025-06-13 15:34:14,151.5,156.0,91.0,174.0
2025-06-13 15:34:15,153.5,155.5,90.5,173.0
2025-06-13 15:34:16,152.0,147.0,91.0,173.25
2025-06-13 15:34:17,149.0,152.0,92.0,173.0
2025-06-13 15:34:18,148.0,149.0,91.0,173.5
2025-06-13 15:34:19,149.0,148.5,91.0,173.33333333333334
2025-06-13 15:34:21,149.25,150.25,90.5,173.5
2025-06-13 15:34:22,148.0,140.0,89.0,173.25
2025-06-13 15:34:23,155.0,166.33333333333334,89.66666666666667,173.5
2025-06-13 15:34:24,163.0,168.0,91.0,173.5
2025-06-13 15:34:25,162.0,139.0,89.0,173.0
2025-06-13 15:34:26,153.0,147.0,89.0,173.0
2025-06-13 15:34:28,148.75,148.25,89.75,173.5
2025-06-13 15:34:29,147.0,143.0,90.0,173.0
2025-06-13 15:34:30,148.0,149.0,91.0,173.5
2025-06-13 15:34:31,148.0,148.66666666666666,91.0,173.0
2025-06-13 15:34:32,149.0,148.0,90.0,173.25
2025-06-13 15:34:33,150.25,153.75,90.25,173.5
2025-06-13 15:34:34,153.0,152.0,90.0,173.0
2025-06-13 15:34:35,157.0,152.75,91.0,173.33333333333334
2025-06-13 15:34:36,152.0,146.0,88.0,173.5
2025-06-13 15:34:37,150.33333333333334,151.0,89.33333333333333,174.0
2025-06-13 15:34:38,150.0,150.0,89.66666666666667,174.0
2025-06-13 15:34:39,155.0,160.0,89.0,174.0
2025-06-13 15:34:40,156.75,160.0,89.0,174.0
2025-06-13 15:34:41,161.0,166.0,90.0,174.0
2025-06-13 15:34:42,167.25,170.25,90.0,174.33333333333334
2025-06-13 15:34:43,169.0,167.0,90.0,174.0
2025-06-13 15:34:44,170.0,172.33333333333334,90.0,174.0
2025-06-13 15:34:45,171.0,170.0,90.0,174.5
2025-06-13 15:34:46,174.0,179.0,90.0,174.5
2025-06-13 15:34:47,171.25,167.0,89.25,174.5
2025-06-13 15:34:48,168.0,161.0,90.0,175.0
2025-06-13 15:34:49,165.5,166.0,89.0,174.66666666666666
2025-06-13 15:34:50,164.0,156.0,88.5,175.0
2025-06-13 15:34:51,161.0,151.0,88.5,176.0
2025-06-13 15:34:52,154.0,149.33333333333334,89.0,176.0
2025-06-13 15:34:53,153.0,148.0,89.0,175.5
2025-06-13 15:34:54,151.0,151.0,88.25,175.5
2025-06-13 15:34:55,151.0,156.0,88.0,175.0
2025-06-13 15:34:56,154.0,162.25,88.75,175.0
2025-06-13 15:34:57,157.0,151.0,87.0,175.0
2025-06-13 15:34:58,159.0,165.0,87.0,175.0
2025-06-13 15:34:59,158.66666666666666,163.0,87.33333333333333,175.0
2025-06-13 15:35:00,160.0,160.0,87.0,174.0
2025-06-13 15:35:01,162.5,165.0,87.0,174.0
2025-06-13 15:35:02,166.0,174.0,87.0,174.5
2025-06-13 15:35:03,172.0,178.0,86.0,174.0
2025-06-13 15:35:04,173.5,172.5,86.0,174.66666666666666
2025-06-13 15:35:05,174.0,174.0,87.0,174.33333333333334
2025-06-13 15:35:06,174.0,176.0,87.0,174.0
2025-06-13 15:35:07,169.0,154.0,87.0,174.0
2025-06-13 15:35:08,164.25,162.25,87.0,174.0
